Row.names	beta_.Intercept.	beta_bone1	beta_daysinculture	beta_bone0.queen1	beta_bone1.queen1	beta_bone0.treatmentE2	beta_bone1.treatmentE2	se_.Intercept.	se_bone1	se_daysinculture	se_bone0.queen1	se_bone1.queen1	se_bone0.treatmentE2	se_bone1.treatmentE2	p_val_.Intercept.	p_val_bone1	p_val_daysinculture	p_val_bone0.queen1	p_val_bone1.queen1	p_val_bone0.treatmentE2	p_val_bone1.treatmentE2	fdr_Queen_at_lb	fdr_Queen_at_vert	Gene	Genename	highlight
ENSFDAG00000021370	-0.501420772	-0.331501027	0.039353255	1.83101727	1.399740062	-0.065712233	0.093471326	1.063018627	0.057341982	0.013373897	0.187629482	0.208553017	0.057661582	0.075610513	0.626732559	0.166248753	0.733636683	2.37E-05	0.002176254	0.784349976	0.73391053	0.057418869	0.4767	ENSFDAG00000021370_PTPRC	PTPRC	0
ENSFDAG00000001710	0.029343602	-0.05484866	-0.004751997	0.373189156	-0.063480872	-0.083475582	-0.047746473	0.03045443	0.007056687	0.000337804	0.007885938	0.010089798	0.006825066	0.008869141	0.866467923	0.513802415	0.795982889	2.64E-05	0.527401546	0.312289542	0.612160928	0.057570351	0.999843736	ENSFDAG00000001710_ENSFDAG00000001710	ENSFDAG00000001710	0
ENSFDAG00000009403	-1.494964039	0.415249207	0.089465165	1.979983694	1.2718756	-0.374422592	0.696762273	0.876546815	0.188264533	0.009837452	0.220225432	0.280983638	0.182575866	0.237840988	0.11031631	0.338553221	0.367050128	2.45E-05	0.016421601	0.380880619	0.153090258	0.057570351	0.807276265	ENSFDAG00000009403_ANGPTL7	ANGPTL7	0
ENSFDAG00000013023	-0.159400874	-0.400790054	-0.01422905	2.261342199	1.720641155	-0.052880163	0.225285306	1.518798023	0.127966534	0.018754526	0.288427369	0.335760633	0.127679885	0.167640221	0.897086777	0.262548144	0.91724732	2.55E-05	0.002983373	0.882350882	0.582162074	0.057570351	0.490761905	ENSFDAG00000013023_TYROBP	TYROBP	0
ENSFDAG00000015517	-0.651907499	-0.33439311	0.041120387	1.988913284	1.775833168	0.16821683	0.295373662	1.272462754	0.066862965	0.016021993	0.223861255	0.248202146	0.067259075	0.0881879	0.563321983	0.195943123	0.74528551	2.63E-05	0.000364542	0.516580489	0.319909884	0.057570351	0.368571429	ENSFDAG00000015517_GPR183	GPR183	0
ENSFDAG00000008070	0.439402186	-0.421489167	-0.070191535	1.265830678	0.80744961	0.125980616	0.336445036	0.424513074	0.0602959	0.005032576	0.092163752	0.113583359	0.059315282	0.077816352	0.500057915	0.086071493	0.322447802	3.05E-05	0.016582261	0.604965085	0.227783889	0.060197546	0.807276265	ENSFDAG00000008070_ALDH3B1	ALDH3B1	0
ENSFDAG00000018746	0.049183905	-0.186365386	-0.037582996	2.076318116	1.197882226	-0.028056457	-0.110538452	1.328345146	0.103253611	0.016471614	0.248304492	0.286532141	0.103196497	0.135469605	0.965961078	0.561928455	0.769648105	3.09E-05	0.025232023	0.930403312	0.76392876	0.060197546	0.89222561	ENSFDAG00000018746_PLA2G7	PLA2G7	0
ENSFDAG00000015061	-0.578213667	0.377749651	0.016795321	1.203484805	0.427159271	-0.101618175	0.096624125	0.323245629	0.074900214	0.003585479	0.083701947	0.107093877	0.072441766	0.094137739	0.309152238	0.167505001	0.779102921	3.19E-05	0.191793602	0.705763362	0.752820497	0.060200144	0.999843736	ENSFDAG00000015061_PSTPIP1	PSTPIP1	0
ENSFDAG00000023029	-1.20843251	-0.194074781	0.076720954	2.455016925	2.735508533	0.026669058	0.563448289	1.760769106	0.182774972	0.021459313	0.350377085	0.417386738	0.181457538	0.23830061	0.36245804	0.649862768	0.600467489	3.36E-05	2.29E-05	0.950079768	0.248406834	0.060618588	0.329545455	ENSFDAG00000023029_ENSFDAG00000023029	ENSFDAG00000023029	0
ENSFDAG00000003034	0.074810251	-0.622525881	-0.061256379	2.228337088	2.235073968	0.702761173	0.600965522	1.537394535	0.129168302	0.018987087	0.291791417	0.339571886	0.128886871	0.169224002	0.951888923	0.083251162	0.656643845	3.70E-05	0.000125291	0.050287839	0.144044653	0.061527469	0.329545455	ENSFDAG00000003034_ENSFDAG00000003034	ENSFDAG00000003034	0
ENSFDAG00000020932	-0.367160796	-0.331973549	-0.00209078	2.291817535	1.515859392	0.010745022	0.248626589	1.709120846	0.106581473	0.021395465	0.307796579	0.347063227	0.106946751	0.140303272	0.778827689	0.30921841	0.988595591	3.61E-05	0.010079561	0.973788888	0.506841392	0.061527469	0.682704082	ENSFDAG00000020932_KMO	KMO	0
ENSFDAG00000007563	0.763506977	-0.26955305	-0.135533901	2.487685552	1.133068747	0.146095436	0.126675046	1.947960154	0.157465916	0.024107079	0.366879646	0.425162385	0.157252217	0.206449633	0.584347884	0.496958345	0.382705367	4.01E-05	0.082260837	0.712563209	0.780402629	0.062791349	0.999843736	ENSFDAG00000007563_C1QC	C1QC	0
ENSFDAG00000017834	0.298639992	0.02989034	-0.054699745	1.049762748	0.61734765	-0.031986048	-0.173343075	0.351609878	0.026222928	0.00436868	0.065224735	0.074932515	0.026229851	0.034429153	0.614516648	0.853556599	0.407908161	3.95E-05	0.024117656	0.843437856	0.350196893	0.062791349	0.89	ENSFDAG00000017834_MITF	MITF	1
ENSFDAG00000010690	-0.158118256	0.067638412	0.005047413	0.585635118	0.451861943	-0.029732093	0.010527684	0.116255528	0.006401088	0.001461659	0.02057412	0.022913771	0.00643496	0.008438607	0.642833536	0.397882928	0.894967002	4.45E-05	0.002834946	0.710905511	0.908759493	0.063350555	0.483039216	ENSFDAG00000010690_PPT1	PPT1	0
ENSFDAG00000012764	-0.358030667	-0.430015961	0.015605234	1.840853265	1.492708865	0.204877222	0.287037893	1.081361198	0.086089431	0.013392934	0.20306068	0.234929566	0.085999868	0.112901527	0.730621988	0.142762627	0.89273502	4.41E-05	0.002072197	0.484785751	0.392961758	0.063350555	0.4767	ENSFDAG00000012764_CXCR4	CXCR4	0
ENSFDAG00000014156	-0.467635664	-0.47655955	0.029349773	1.994448945	1.478209035	0.170405184	-0.000112383	1.373796255	0.06201207	0.01737214	0.2376132	0.259799866	0.062492135	0.081896867	0.689911099	0.055655567	0.823785816	4.29E-05	0.003730165	0.49545167	0.999686667	0.063350555	0.513846154	ENSFDAG00000014156_NCF2	NCF2	1
ENSFDAG00000014832	0.015959434	-0.340882903	-0.017252104	1.207643505	0.837026504	0.118468313	0.239973982	0.448860639	0.042196031	0.005507089	0.08726391	0.102817228	0.041996075	0.055149095	0.980995313	0.09702111	0.816167113	4.35E-05	0.009043767	0.563201207	0.306843196	0.063350555	0.645315789	ENSFDAG00000014832_1-Mar	1-Mar	0
ENSFDAG00000003642	-0.991251376	0.072558428	0.022387508	2.513586367	2.085491009	0.955733074	0.519924073	1.924854274	0.20113912	0.023447875	0.383653752	0.457364094	0.19965463	0.26219772	0.474935708	0.871474773	0.883761744	4.95E-05	0.002044184	0.032441198	0.309928215	0.063791494	0.4767	ENSFDAG00000003642_ADAM8	ADAM8	1
ENSFDAG00000008203	-0.546008098	-0.322984125	0.032691266	2.345484501	2.059486118	-0.093316407	-0.016093137	1.980809612	0.054944184	0.025301842	0.331421925	0.348999805	0.05556899	0.072718662	0.69805174	0.168231605	0.837165291	4.62E-05	0.000490023	0.69220822	0.952411709	0.063791494	0.388108108	ENSFDAG00000008203_CYBB	CYBB	1
ENSFDAG00000011246	-0.32440463	-0.441040503	0.021889125	1.581504088	1.031746912	0.22383913	0.063543852	0.825835189	0.056909613	0.010297034	0.151101331	0.172143776	0.057008302	0.074812073	0.721108952	0.064489325	0.829213007	4.73E-05	0.012892552	0.348506219	0.816289026	0.063791494	0.735540541	ENSFDAG00000011246_ENSFDAG00000011246	ENSFDAG00000011246	0
ENSFDAG00000012137	0.482983558	-0.159951735	-0.061575031	0.674360468	0.24363148	-0.035926298	-0.001442388	0.156168945	0.008308546	0.001965621	0.027516787	0.030544848	0.008356401	0.010957088	0.22163974	0.079294345	0.164878953	4.80E-05	0.163316009	0.694312604	0.989005867	0.063791494	0.999843736	ENSFDAG00000012137_CAT	CAT	0
ENSFDAG00000018555	-0.197574719	-0.460629615	-0.006109012	2.047994451	1.430886349	-0.087056619	0.45670068	1.46735048	0.068097855	0.018541638	0.25451957	0.278973429	0.068604245	0.089914975	0.8704366	0.077536153	0.9642158	4.92E-05	0.006746767	0.739607296	0.127744894	0.063791494	0.605849057	ENSFDAG00000018555_TLR1	TLR1	0
ENSFDAG00000020835	-2.967569582	-0.372820863	0.296251235	2.946623249	2.260068437	-0.133148569	0.181202204	3.122421957	0.103824323	0.039754449	0.527018245	0.562061011	0.104902273	0.13734644	0.093073386	0.247253538	0.137325742	4.93E-05	0.002573174	0.681001586	0.624884811	0.063791494	0.4767	ENSFDAG00000020835_TRPM1	TRPM1	0
ENSFDAG00000009315	0.26910218	-0.347474896	-0.047411144	1.108060402	0.367698008	0.10130222	0.087848513	0.289164476	0.067003167	0.003207447	0.074876897	0.095802517	0.064803924	0.084212399	0.61677119	0.179472521	0.402511052	5.14E-05	0.234848093	0.69067393	0.76210045	0.064637617	0.999843736	ENSFDAG00000009315_ROGDI	ROGDI	0
ENSFDAG00000015459	0.405888235	-0.341090436	-0.062379711	1.292310848	0.920488218	0.090055826	0.174219408	0.573514322	0.033024538	0.007199973	0.102107236	0.114217986	0.033178144	0.043515176	0.591984531	0.060525857	0.462246135	5.25E-05	0.006456527	0.621017839	0.403620617	0.064682093	0.596474359	ENSFDAG00000015459_TLR4	TLR4	0
ENSFDAG00000008206	-0.731149034	-0.119255669	0.035708039	2.409170417	1.818163326	0.167969646	0.115780372	2.026919316	0.112504623	0.025477416	0.359088803	0.400236212	0.113087284	0.148303087	0.607562554	0.722181786	0.822981798	5.81E-05	0.004054114	0.617436561	0.76368212	0.065638478	0.534166667	ENSFDAG00000008206_ENSFDAG00000008206	ENSFDAG00000008206	0
ENSFDAG00000008405	-0.495221338	0.037137046	0.039192878	0.961565053	0.875257867	-0.222595374	-0.222155786	0.258361342	0.039486871	0.003037988	0.057418256	0.071290774	0.038751628	0.050806225	0.329915533	0.851748592	0.477039031	6.00E-05	0.001045163	0.25815533	0.32433114	0.065638478	0.426785714	ENSFDAG00000008405_PCMTD1	PCMTD1	0
ENSFDAG00000015169	-0.339498109	-0.432615871	0.0084901	2.245212221	1.298170821	0.074698291	0.288953039	1.758290976	0.097627991	0.022100636	0.311512774	0.347220163	0.098133132	0.128692302	0.797927158	0.166183644	0.954457755	5.75E-05	0.02758943	0.811529745	0.420546786	0.065638478	0.903123209	ENSFDAG00000015169_NCF4	NCF4	1
ENSFDAG00000015713	-0.010987772	-0.043457718	-0.021793001	1.315288705	0.735518887	-0.281073984	0.014416968	0.529644917	0.057683646	0.006432133	0.106666505	0.127743824	0.057194806	0.075109652	0.987954057	0.856412714	0.785828707	5.64E-05	0.039599913	0.239881623	0.958046726	0.065638478	0.999843736	ENSFDAG00000015713_TOR3A	TOR3A	0
ENSFDAG00000018276	-0.047475896	-0.667672702	-0.028193431	2.349279897	1.443525158	0.301451396	0.446236047	1.714850049	0.181280051	0.02087207	0.34277661	0.409157516	0.179887284	0.236237177	0.971079551	0.116845279	0.845276715	6.00E-05	0.024025117	0.477238967	0.358565918	0.065638478	0.89	ENSFDAG00000018276_ENSFDAG00000018276	ENSFDAG00000018276	0
ENSFDAG00000014241	0.186623368	-0.483319891	-0.045784333	2.389899741	1.618608964	0.009912902	-0.253064595	2.09284098	0.077912144	0.026584881	0.355926465	0.382906662	0.078656603	0.103018123	0.897355722	0.083355809	0.778862599	6.18E-05	0.00890329	0.971804302	0.430433092	0.066246219	0.640529101	ENSFDAG00000014241_ENSFDAG00000014241	ENSFDAG00000014241	0
ENSFDAG00000015057	0.769777775	-0.747001049	-0.136324999	2.486332075	1.651960071	0.3474923	0.550244206	1.845293822	0.240214618	0.022069517	0.390214724	0.476507623	0.236955426	0.311027689	0.570936294	0.127476692	0.358799894	6.89E-05	0.01670574	0.475314965	0.323822236	0.068877893	0.807276265	ENSFDAG00000015057_NR1H3	NR1H3	0
ENSFDAG00000012341	0.143517364	0.122859853	-0.040785631	0.871701863	0.427043712	0.023006503	-0.074102781	0.228639636	0.029297158	0.002738606	0.048127598	0.058671161	0.028913566	0.037954666	0.764067833	0.472886943	0.435763105	7.08E-05	0.077895233	0.892374196	0.703673598	0.06912138	0.999843736	ENSFDAG00000012341_SAT1	SAT1	0
ENSFDAG00000007107	-0.358133836	-0.343955874	0.010949701	1.890972755	1.69717265	0.2101115	0.227245984	1.283183287	0.07194515	0.016123667	0.227632364	0.253965815	0.072307498	0.09482746	0.751884336	0.199724665	0.931281693	7.39E-05	0.000757874	0.434583404	0.460542541	0.069422587	0.393265306	ENSFDAG00000007107_CLEC7A	CLEC7A	0
ENSFDAG00000008520	-0.341864059	0.033250524	0.022067514	0.772420538	0.525262906	-0.040581093	-0.019001714	0.211860559	0.013484453	0.002650099	0.038272781	0.043245345	0.013526194	0.017746137	0.457647833	0.774617821	0.66816395	7.87E-05	0.011541972	0.7271433	0.886574629	0.069422587	0.724202899	ENSFDAG00000008520_ATP6V1B2	ATP6V1B2	0
ENSFDAG00000010414	-1.619090734	0.619435549	0.112883418	1.93318329	2.000933007	-0.04311657	-0.278492428	1.229781477	0.117215074	0.015074992	0.239832226	0.283010453	0.116620706	0.153147958	0.144286048	0.070408414	0.357889585	7.90E-05	0.000169072	0.899528283	0.476690334	0.069422587	0.329545455	ENSFDAG00000010414_ATP6V0D2	ATP6V0D2	1
ENSFDAG00000011628	-1.199268735	-0.156793438	0.089109312	2.769414925	2.048494746	-0.084211495	-0.008160328	2.933373327	0.086213791	0.037432247	0.491950857	0.520059976	0.087170746	0.114091172	0.483791603	0.593343019	0.645103715	7.87E-05	0.004503055	0.775472569	0.980725666	0.069422587	0.547734375	ENSFDAG00000011628_MMP12	MMP12	0
ENSFDAG00000012840	0.626406618	0.30162212	-0.058363107	-1.004865611	-0.383228875	-0.239824201	0.199135154	0.24931578	0.057769707	0.00276544	0.064558387	0.082600324	0.055873533	0.072607397	0.209649006	0.20951088	0.267072507	7.66E-05	0.182393625	0.310302019	0.459893501	0.069422587	0.999843736	ENSFDAG00000012840_ENSFDAG00000012840	ENSFDAG00000012840	0
ENSFDAG00000016821	-0.079288731	-0.614950183	-0.033309786	2.552444696	1.910022364	0.254134782	0.332698927	2.296253382	0.151546507	0.028682245	0.417183473	0.473146868	0.15192366	0.199343682	0.95827047	0.11418196	0.844076164	7.76E-05	0.005490141	0.514397486	0.456174348	0.069422587	0.567222222	ENSFDAG00000016821_DCSTAMP	DCSTAMP	1
ENSFDAG00000005996	-0.533827546	-0.323030642	0.007301397	1.925925982	1.574655893	0.831325603	0.011852706	1.088544402	0.167439244	0.012790286	0.24242688	0.30118958	0.164286409	0.215377385	0.608891922	0.429859171	0.948524062	9.17E-05	0.004114696	0.040264796	0.979624405	0.071850522	0.537603306	ENSFDAG00000005996_SLC6A12	SLC6A12	0
ENSFDAG00000006620	-0.00757219	-0.125903128	0.01109118	-0.215282139	0.042447757	-0.063949773	0.106391909	0.011807242	0.002735891	0.000130967	0.003057394	0.003911834	0.002646091	0.003438583	0.944443365	0.016081484	0.33246449	9.88E-05	0.497341158	0.213798786	0.069625301	0.071850522	0.999843736	ENSFDAG00000006620_YARS	YARS	0
ENSFDAG00000007079	-0.344002039	-0.815006298	0.01210572	2.646152312	1.441663293	0.206178336	0.552768957	2.3587031	0.244231358	0.028751761	0.469073452	0.558628915	0.242486754	0.318447849	0.822766791	0.099116835	0.943084619	0.000111719	0.053747457	0.675438172	0.327310662	0.071850522	0.999843736	ENSFDAG00000007079_FCN1	FCN1	0
ENSFDAG00000008981	-0.055883068	0.171368553	-0.019129488	0.576351874	0.153225417	0.090689725	-0.009956378	0.085562835	0.019826021	0.000949073	0.022155832	0.028347656	0.019175272	0.024918177	0.848489655	0.223579939	0.534635463	0.000107913	0.362788422	0.512520171	0.949708404	0.071850522	0.999843736	ENSFDAG00000008981_TMEM251	TMEM251	0
ENSFDAG00000009190	0.073635431	-0.448717081	-0.023406642	1.10743621	0.642310393	0.177173365	0.16419348	0.325856018	0.067685565	0.003675809	0.080811138	0.102921327	0.065718676	0.085692629	0.897361351	0.084573668	0.699447069	9.79E-05	0.045270757	0.489489562	0.574866826	0.071850522	0.999843736	ENSFDAG00000009190_CD37	CD37	0
ENSFDAG00000009326	0.337575316	-0.180199642	-0.059059963	0.954638574	0.449305729	0.16062117	-0.0794927	0.233898668	0.053806049	0.002597336	0.060389483	0.077252634	0.052053273	0.067660183	0.485175801	0.437246003	0.246515305	0.000102453	0.105978536	0.481426611	0.759905302	0.071850522	0.999843736	ENSFDAG00000009326_VDR	VDR	0
ENSFDAG00000010738	-0.521017304	-0.49310208	0.035404938	2.615792704	2.680558905	0.186764837	-0.557097671	2.551086623	0.145421115	0.032037643	0.453563032	0.506854446	0.146118949	0.191637661	0.744269866	0.195985755	0.843198956	0.000102732	0.000166441	0.62513417	0.203161066	0.071850522	0.329545455	ENSFDAG00000010738_GPR84	GPR84	0
ENSFDAG00000012207	0.166726063	-0.194882352	-0.028813384	0.94431859	0.450600912	-0.037109724	-0.030528055	0.316758351	0.023878743	0.003933665	0.058874654	0.067715112	0.02388006	0.031345724	0.767049012	0.207254771	0.645943479	9.95E-05	0.083343606	0.810219366	0.863100375	0.071850522	0.999843736	ENSFDAG00000012207_ENSFDAG00000012207	ENSFDAG00000012207	0
ENSFDAG00000012313	0.070288597	-0.534558673	-0.002238475	0.721113026	0.472958377	-0.015579407	0.101200303	0.145498052	0.027328183	0.001665821	0.034738846	0.043939221	0.026629281	0.034805695	0.853801099	0.001222287	0.956261836	0.000109295	0.024051882	0.923940773	0.58751117	0.071850522	0.89	ENSFDAG00000012313_LHFPL2	LHFPL2	0
ENSFDAG00000014039	-0.141438866	0.437998193	-0.02582535	0.994559166	0.529958093	0.049388238	-0.262871779	0.332735502	0.033808918	0.004061338	0.065868786	0.078280491	0.033583786	0.0441042	0.806302133	0.01721507	0.685301539	0.00010655	0.058204878	0.787544975	0.210675272	0.071850522	0.999843736	ENSFDAG00000014039_MREG	MREG	0
ENSFDAG00000014302	0.219020654	-0.199072278	-0.048451414	1.253550235	0.949266732	0.136025474	-0.168948313	0.615833131	0.022798506	0.007823718	0.104690524	0.112576375	0.023017371	0.030145798	0.780171185	0.187359218	0.583848448	0.000106952	0.00466636	0.369939388	0.330522537	0.071850522	0.550583942	ENSFDAG00000014302_SLC7A7	SLC7A7	0
ENSFDAG00000014643	0.211990477	-0.377594662	-0.045779475	1.56935613	0.837869661	0.038261955	0.148222973	0.775276089	0.097768258	0.009299915	0.162444882	0.197692277	0.096534624	0.126728766	0.809739491	0.22719709	0.63499141	9.87E-05	0.059505894	0.901990298	0.677140338	0.071850522	0.999843736	ENSFDAG00000014643_HCLS1	HCLS1	0
ENSFDAG00000016887	-0.102045441	-0.035528489	0.013318336	-0.275446761	0.099486615	0.070304072	0.171131937	0.019497753	0.004517883	0.000216271	0.005048792	0.006459762	0.004369592	0.005678265	0.464898461	0.59709808	0.365132146	0.000105954	0.215783988	0.287530268	0.023145048	0.071850522	0.999843736	ENSFDAG00000016887_PGAM1	PGAM1	0
ENSFDAG00000017272	0.692204609	-0.453414401	-0.120054435	1.963694546	0.864374818	0.411255846	0.311836033	1.14159279	0.182005172	0.013356423	0.257282127	0.320764357	0.178363063	0.233738614	0.517077713	0.287870551	0.298896451	0.000108208	0.126962159	0.330167151	0.518925887	0.071850522	0.999843736	ENSFDAG00000017272_CSF1R	CSF1R	1
ENSFDAG00000017563	-0.229634521	0.506112851	-0.009854	0.567222365	-0.069928877	0.087938932	-0.139110404	0.082912	0.019211788	0.00091967	0.021469419	0.027469413	0.0185812	0.024146183	0.42516306	0.00026078	0.745230194	0.00010831	0.673082166	0.518845766	0.370663339	0.071850522	0.999843736	ENSFDAG00000017563_MGAT4A	MGAT4A	0
ENSFDAG00000018795	-0.225808843	-0.177668504	-0.030154121	2.490460681	1.173921773	0.385616979	-0.078951282	2.028093487	0.235580871	0.024503662	0.41538461	0.501009706	0.233167299	0.306172059	0.874014589	0.714327753	0.847246226	0.000111475	0.097216116	0.424529832	0.886539459	0.071850522	0.999843736	ENSFDAG00000018795_CCR1	CCR1	0
ENSFDAG00000009709	-0.061273272	-0.641200703	-0.011759811	2.10458223	1.527442241	0.044854029	0.02190598	1.70061417	0.087024337	0.021430116	0.298225704	0.329825659	0.087569725	0.114808535	0.962524411	0.029737445	0.935973279	0.000116281	0.007822461	0.879523007	0.948451837	0.072028064	0.618764045	ENSFDAG00000009709_ENSFDAG00000009709	ENSFDAG00000009709	0
ENSFDAG00000018222	0.193568331	-0.399875544	-0.021222582	0.960602818	0.788108662	-0.257539854	0.119956126	0.310597815	0.03338312	0.003775748	0.062342913	0.074552825	0.033112003	0.043483971	0.728347734	0.028627763	0.729808979	0.000119451	0.003896969	0.156977489	0.565121151	0.072532288	0.522184874	ENSFDAG00000018222_ENSFDAG00000018222	ENSFDAG00000018222	0
ENSFDAG00000018841	-0.435128359	-0.795743082	0.031138235	2.36759034	2.606620998	0.382603141	-0.502900136	1.910020471	0.19765704	0.02328345	0.37979004	0.452270214	0.196248114	0.25772457	0.752878474	0.073477967	0.838302044	0.000122135	0.000106207	0.387771437	0.32187479	0.072832734	0.329545455	ENSFDAG00000018841_ENSFDAG00000018841	ENSFDAG00000018841	0
ENSFDAG00000027442	0.752743428	0.301943257	-0.066269151	-1.155596142	-0.921152634	-0.137497457	-0.182432576	0.545867002	0.010642888	0.007010306	0.09085964	0.093743149	0.01077254	0.014084987	0.308281645	0.003424502	0.42866078	0.000126219	0.002624701	0.185252383	0.124249722	0.073712654	0.4767	ENSFDAG00000027442_ENSFDAG00000027442	ENSFDAG00000027442	0
ENSFDAG00000001112	0.290318543	-0.502412559	-0.038935053	1.084564118	0.51047933	0.023715773	0.23655119	0.391865591	0.047781885	0.00471495	0.08133218	0.098619275	0.047226128	0.062004864	0.642809817	0.02153806	0.570697173	0.000142966	0.104047869	0.91309899	0.342124866	0.07684588	0.999843736	ENSFDAG00000001112_ENSFDAG00000001112	ENSFDAG00000001112	0
ENSFDAG00000006648	-0.317580813	-0.063799847	0.01974268	0.933951006	0.273114045	0.049150856	0.024023846	0.333236583	0.021406018	0.004166872	0.060285162	0.068181962	0.021469028	0.028167812	0.582219273	0.662789231	0.759722842	0.000142487	0.295585936	0.737287343	0.886178322	0.07684588	0.999843736	ENSFDAG00000006648_TMEM255A	TMEM255A	0
